white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
13555,11256,5,lado,32,1,0,31,15,10,61.4,37.8,0.8
13555,11256,1,esquina,32,2,0,30,10,8,60.8,38.0,1.2
13555,11256,1,centro,32,4,0,28,24,12,56.4,42.0,1.6
13555,11256,3,lado,32,2,0,30,15,10,52.6,45.6,1.8
13555,11256,3,centro,32,4,0,28,20,12,49.6,49.6,0.8
13555,11256,1,lado,32,11,2,19,16,8,40.8,57.6,1.6
13555,12256,5,centro,32,0,4,28,12,0,73.6,25.8,0.6
13555,12256,3,esquina,32,2,0,30,8,10,63.6,36.0,0.4
13555,12256,5,esquina,32,1,0,31,6,10,62.2,37.2,0.6
13555,12256,5,lado,32,1,2,29,15,10,60.0,38.2,1.8
13555,12256,1,esquina,32,2,0,30,10,8,58.6,40.6,0.8
13555,12256,1,centro,32,4,0,28,24,12,57.0,41.6,1.4
13555,12256,3,lado,32,4,0,28,15,10,51.6,47.2,1.2
13555,12256,3,centro,32,4,0,28,20,12,48.6,50.6,0.8
13555,12256,1,lado,32,11,2,19,16,8,39.4,59.0,1.6
14555,11256,5,centro,32,0,4,28,12,0,74.6,24.8,0.6
14555,11256,4,esquina,32,2,0,30,8,10,62.8,36.8,0.4
14555,11256,5,esquina,32,1,0,31,6,10,62.2,36.4,1.4
14555,11256,5,lado,32,1,0,31,15,10,61.4,37.8,0.8
14555,11256,1,esquina,32,2,0,30,10,8,60.8,38.0,1.2
14555,11256,1,centro,32,4,0,28,24,12,56.4,42.0,1.6
14555,11256,4,lado,32,2,0,30,15,10,52.6,45.6,1.8
14555,11256,4,centro,32,4,0,28,20,12,49.6,49.6,0.8
14555,11256,1,lado,32,11,2,19,16,8,40.8,57.6,1.6
14555,11356,5,centro,32,0,4,28,12,0,74.6,24.8,0.6
14555,11356,4,esquina,32,2,0,30,8,10,62.8,36.8,0.4
14555,11356,5,esquina,32,1,0,31,6,10,62.2,36.4,1.4
14555,11356,5,lado,32,1,0,31,15,10,61.4,37.8,0.8
14555,11356,1,esquina,32,2,0,30,10,8,60.8,38.0,1.2
14555,11356,1,centro,32,4,0,28,24,12,56.4,42.0,1.6
14555,11356,4,lado,32,2,0,30,15,10,52.6,45.6,1.8
14555,11356,4,centro,32,4,0,28,20,12,49.6,49.6,0.8
14555,11356,1,lado,32,11,2,19,16,8,40.8,57.6,1.6
14555,12256,5,centro,32,0,4,28,12,0,73.6,25.8,0.6
14555,12256,4,esquina,32,2,0,30,8,10,63.6,36.0,0.4
14555,12256,5,esquina,32,1,0,31,6,10,62.2,37.2,0.6
14555,12256,5,lado,32,1,2,29,15,10,60.0,38.2,1.8
14555,12256,1,esquina,32,2,0,30,10,8,58.6,40.6,0.8
14555,12256,1,centro,32,4,0,28,24,12,57.0,41.6,1.4
14555,12256,4,lado,32,4,0,28,15,10,51.6,47.2,1.2
14555,12256,4,centro,32,4,0,28,20,12,48.6,50.6,0.8
14555,12256,1,lado,32,11,2,19,16,8,39.4,59.0,1.6
14555,12356,5,centro,40,0,4,36,16,0,74.6,24.4,1.0
14555,12356,5,esquina,40,1,0,39,6,10,66.4,32.4,1.2
14555,12356,4,esquina,40,2,0,38,8,10,64.2,34.6,1.2
14555,12356,1,esquina,40,2,0,38,12,8,62.2,36.8,1.0
14555,12356,5,lado,40,1,4,35,18,10,61.2,37.0,1.8
14555,12356,1,centro,40,4,0,36,32,12,59.0,38.6,2.4
14555,12356,4,centro,40,4,0,36,24,12,55.0,43.4,1.6
14555,12356,4,lado,40,6,0,34,18,10,52.8,45.8,1.4
14555,12356,1,lado,40,14,2,24,19,8,39.6,57.8,2.6
14555,13356,5,centro,32,0,4,28,12,0,73.6,25.8,0.6
14555,13356,4,esquina,32,2,0,30,8,10,63.6,36.0,0.4
14555,13356,5,esquina,32,1,0,31,6,10,62.2,37.2,0.6
14555,13356,5,lado,32,1,2,29,15,10,60.0,38.2,1.8
14555,13356,1,esquina,32,2,0,30,10,8,58.6,40.6,0.8
14555,13356,1,centro,32,4,0,28,24,12,57.0,41.6,1.4
14555,13356,4,lado,32,4,0,28,15,10,51.6,47.2,1.2
14555,13356,4,centro,32,4,0,28,20,12,48.6,50.6,0.8
14555,13356,1,lado,32,11,2,19,16,8,39.4,59.0,1.6
14555,22356,5,centro,32,0,4,28,12,0,72.4,27.2,0.4
14555,22356,5,esquina,32,1,0,31,6,10,61.8,37.4,0.8
14555,22356,4,esquina,32,2,0,30,8,10,60.6,39.0,0.4
