white,black,white_sum,black_sum,verdict,plies,nodes,ms
2224,11136,10,12,black,14,777711,1097
2224,11146,10,13,black,10,112597,392
2224,11235,10,12,black,12,498430,692
2224,11236,10,13,black,12,498430,835
2224,11244,10,12,black,12,365579,665
2224,11246,10,14,black,10,196462,471
2224,11255,10,14,black,10,155285,268
2224,11266,10,16,black,10,155285,334
2224,11346,10,15,black,10,206269,290
2224,11355,10,15,black,10,165501,201
2224,11356,10,16,black,10,209457,423
2224,11366,10,17,black,10,165501,238
2224,11466,10,18,black,10,125911,383
2224,12235,10,13,black,12,371719,752
2224,12236,10,14,black,12,371719,676
2224,12246,10,15,black,10,167012,353
2224,12346,10,16,black,10,258596,567
2224,12355,10,16,black,10,196526,1073
2224,12366,10,18,black,10,196526,354
2224,12466,10,19,black,10,151259,440
2224,13346,10,17,black,10,193657,410
2224,13466,10,20,black,10,163299,267
2224,22235,10,14,black,12,133309,468
2224,22236,10,15,black,12,133309,289
2224,22246,10,16,black,10,71688,285
2224,22346,10,17,black,10,128373,251
2224,22355,10,17,black,10,95996,169
2224,22366,10,19,black,10,95996,309
2224,22466,10,20,black,10,71839,135
2224,23346,10,18,black,10,137070,463
2224,23466,10,21,black,10,114108,390
2224,33346,10,19,black,10,86858,214
2224,33466,10,22,black,10,86586,222
2225,11124,11,9,white,7,14873,38
2225,11125,11,10,white,7,14916,19
2225,11126,11,11,draw,27,8857664,12638
2225,11135,11,11,white,7,15007,284
2225,11136,11,12,black,14,777711,1125
2225,11146,11,13,black,14,777711,1253
2225,11235,11,12,black,14,1056383,1648
2225,11236,11,13,black,12,498430,973
2225,11244,11,12,white,9,42538,100
2225,11246,11,14,black,12,498430,754
2225,11255,11,14,black,12,365579,636
2225,11266,11,16,black,10,155285,400
2225,11346,11,15,black,12,535977,681
2225,11355,11,15,black,12,394109,633
2225,11356,11,16,black,10,206269,1470
2225,11366,11,17,black,10,165501,298
2225,11466,11,18,black,10,165501,378
2225,12235,11,13,black,12,357599,620
2225,12236,11,14,black,12,371719,621
2225,12246,11,15,black,12,371719,622
2225,12346,11,16,black,12,572160,783
2225,12355,11,16,black,10,222293,572
2225,12366,11,18,black,10,196526,318
2225,12466,11,19,black,10,196526,409
2225,13346,11,17,black,12,426234,854
2225,13466,11,20,black,10,205563,361
2225,22235,11,14,black,12,133144,290
2225,22236,11,15,black,12,133309,259
2225,22246,11,16,black,12,133309,376
2225,22346,11,17,black,12,233581,505
2225,22355,11,17,black,10,114557,387
2225,22366,11,19,black,10,95996,246
2225,22466,11,20,black,10,95996,246
2225,23346,11,18,black,12,245418,412
2225,23466,11,21,black,10,144066,218
2225,33346,11,19,black,12,154690,262
2225,33466,11,22,black,10,108925,209
2234,11124,11,9,white,7,31771,90
2234,11125,11,10,white,13,547526,1198
2234,11126,11,11,white,13,547526,963
2234,11135,11,11,draw,27,54881774,49704
2234,11136,11,12,draw,27,54881774,52964
2234,11146,11,13,black,10,254910,318
2234,11235,11,12,black,14,2615861,2995
2234,11236,11,13,black,14,2615861,2501
2234,11244,11,12,black,18,4573392,5017
